Video filename,Talker,Modaliy,Style,Story,Sentence,New filename,A start,V start,A end,V end,Comments,Problematic,Error Type,Accent,Syllable Number,,,Interference at the end,Interference at the beginning,,,Start,End
sp07_av_ads_sty_C,sp07,av,ads,2,19,sp07_av_ads_str2_snt19,496.28,496,498.66,499.3,,,,British English,12,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,20,sp07_av_ads_str2_snt20,501.1,500.8,504.06,504.36,,,,British English,16,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,21,sp07_av_ads_str2_snt21,506.02,505.6,508.56,509.26,,,,British English,13,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,22,sp07_av_ads_str2_snt22,510.88,510.26,513.46,514.04,,,,British English,10,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,23,sp07_av_ads_str2_snt23,515.26,514.66,518.52,519,,,,British English,12,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,24,sp07_av_ads_str2_snt24,520.86,520.52,522.92,523.24,,,,British English,10,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,25,sp07_av_ads_str2_snt25,524.72,524.38,527.62,528,,,,British English,10,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,26,sp07_av_ads_str2_snt26,529.68,529.06,531.9,532.12,,,,British English,9,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,27,sp07_av_ads_str2_snt27,534.06,533.98,536.18,536.6,,,,British English,9,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,28,sp07_av_ads_str2_snt28,538.44,538.24,540.64,540.88,,,,British English,9,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,29,sp07_av_ads_str2_snt29,542.8,542.34,544.92,545.4,,,,British English,7,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,30,sp07_av_ads_str2_snt30,546.74,546.26,549.46,550.24,,,,British English,12,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,31,sp07_av_ads_str2_snt31,551.24,551.08,553.54,554.2,,,,British English,9,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,32,sp07_av_ads_str2_snt32,555.42,555.32,557.74,558.02,,,,British English,9,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,33,sp07_av_ads_str2_snt33,561.54,560.78,564.48,565.12,,,,British English,14,,,No,No,,,--,--
sp07_av_ads_sty_C,sp07,av,ads,2,34,sp07_av_ads_str2_snt34,566.7,566.46,569.34,569.66,,,,British English,11,,,--,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,14,sp08_av_ads_str2_snt14,174.12,173.76,177.06,177.4,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,15,sp08_av_ads_str2_snt15,178.7,177.94,182.36,182.94,,,,American English,12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,16,sp08_av_ads_str2_snt16,183.6,183.46,186.3,186.7,,,,American English,11,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,17,sp08_av_ads_str2_snt17,193.28,193.16,196.58,196.92,,,,American English,13,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,18,sp08_av_ads_str2_snt18,198.3,198,202.76,203.02,,,,American English,14,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,19,sp08_av_ads_str2_snt19,204.3,203.96,207.84,207.94,,,,American English,12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,20,sp08_av_ads_str2_snt20,209.6,209.34,213.88,214.24,,,,American English,16,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,21,sp08_av_ads_str2_snt21,215.84,215.22,219.32,219.98,,,,American English,13,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,22,sp08_av_ads_str2_snt22,220.86,220.72,224.2,224.64,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,23,sp08_av_ads_str2_snt23,225.84,225.52,230.56,231,,,,American English,12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,24,sp08_av_ads_str2_snt24,231.9,231.76,234.4,235,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,25,sp08_av_ads_str2_snt25,236,235.84,239.42,240.06,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,26,sp08_av_ads_str2_snt26,241.32,241.08,244.02,244.72,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,27,sp08_av_ads_str2_snt27,245.76,245.24,248.24,248.62,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,28,sp08_av_ads_str2_snt28,249.5,249.24,252,252.56,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,29,sp08_av_ads_str2_snt29,253.54,253.24,255.94,256.48,,,,American English,7,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,30,sp08_av_ads_str2_snt30,257.2,257.06,260.4,260.8,,,,American English,12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,31,sp08_av_ads_str2_snt31,261.7,261.5,264.14,264.38,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,32,sp08_av_ads_str2_snt32,266.3,265.78,268.76,269.38,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,33,sp08_av_ads_str2_snt33,270.46,270.16,274.2,274.74,,,,American English,14,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,2,34,sp08_av_ads_str2_snt34,275.34,275.1,278.44,279.02,,,,American English,11,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,35,sp08_av_ads_str3_snt35,322.06,321.56,324.52,324.96,,,,American English,8,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,36,sp08_av_ads_str3_snt36,326.8,326.56,329.48,330.08,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,37,sp08_av_ads_str3_snt37,331.08,330.9,334.08,334.44,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,38,sp08_av_ads_str3_snt38,335.78,335.52,338.76,339.4,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,39,sp08_av_ads_str3_snt39,340.54,340.1,343.14,344.02,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,40,sp08_av_ads_str3_snt40,344.9,344.72,348.06,348.5,,,,American English,13,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,41,sp08_av_ads_str3_snt41,349.8,349.22,352.98,353.9,,,,American English,13,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,42,sp08_av_ads_str3_snt42,354.76,354.44,356.88,357.34,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,43,sp08_av_ads_str3_snt43,358.9,358.28,360.78,361.78,,,,American English,6,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,44,sp08_av_ads_str3_snt44,362.6,362.34,366.12,366.68,,,,American English,12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,45,sp08_av_ads_str3_snt45,367.6,367.28,369.5,370.2,,,,American English,8,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,46,sp08_av_ads_str3_snt46,371.2,371.06,373.06,373.7,,,,American English,7,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,47,sp08_av_ads_str3_snt47,374.64,374.3,377.4,377.84,,,,American English,7,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,48,sp08_av_ads_str3_snt48,378.74,378.54,382.24,382.76,,,,American English,13,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,49,sp08_av_ads_str3_snt49,383.88,383.58,387.64,388.54,,,,American English,12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,50,sp08_av_ads_str3_snt50,389.36,389.16,392.8,393.18,,,,American English,14,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,51,sp08_av_ads_str3_snt51,394.26,393.96,396.26,396.7,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,52,sp08_av_ads_str3_snt52,397.36,397.12,399.26,399.86,,,,American English,8,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,53,sp08_av_ads_str3_snt53,401.26,401.02,404.46,405.1,,,,American English,13,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,54,sp08_av_ads_str3_snt54,406.3,405.78,409.4,409.92,,,,American English,6,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,55,sp08_av_ads_str3_snt55,410.56,410.36,413.76,413.98,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,56,sp08_av_ads_str3_snt56,415.14,414.84,417.4,418.04,,,,American English,11,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,57,sp08_av_ads_str3_snt57,419.2,419,420.8,421.26,,,,American English,5,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,3,58,sp08_av_ads_str3_snt58,422.4,422.1,426.36,426.82,,,,American English,13,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,59,sp08_av_ads_str4_snt59,442.06,441.8,444.34,444.96,,,,American English,10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,60,sp08_av_ads_str4_snt60,445.78,445.62,448.34,448.88,,,,American English, 12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,61,sp08_av_ads_str4_snt61,449.78,449.52,450.9,451.38,,,,American English,2,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,62,sp08_av_ads_str4_snt62,452.3,452,454.66,455.24,,,,American English, 8,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,63,sp08_av_ads_str4_snt63,455.9,455.56,458.6,459.24,,,,American English, 9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,64,sp08_av_ads_str4_snt64,460.12,459.54,463.1,463.82,,,,American English, 12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,65,sp08_av_ads_str4_snt65,464.56,464.2,466.74,467.3,,,,American English, 6,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,66,sp08_av_ads_str4_snt66,468.2,467.96,471,471.7,,,,American English, 11,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,67,sp08_av_ads_str4_snt67,472.36,472.22,475.98,476.54,,,,American English, 12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,68,sp08_av_ads_str4_snt68,477.4,477.14,480.1,480.54,,,,American English, 8,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,69,sp08_av_ads_str4_snt69,481.58,481.38,483.6,484.28,,,,American English, 6,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,70,sp08_av_ads_str4_snt70,485.1,484.78,486.58,487.06,,,,American English, 5,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,71,sp08_av_ads_str4_snt71,488.3,488.02,491.18,491.82,,,,American English, 11,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,72,sp08_av_ads_str4_snt72,492.76,492.44,495.4,495.9,,,,American English, 10,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,73,sp08_av_ads_str4_snt73,496.84,496.2,498.78,499.48,,,,American English, 7,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,74,sp08_av_ads_str4_snt74,500.14,499.94,502.54,503.26,,,,American English,6,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,4,75,sp08_av_ads_str4_snt75,503.96,503.68,507.82,508.5,,,,American English,13,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,1,sp08_av_ads_str1_snt01,520.32,520.06,524.64,525.06,,,,American English,15,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,2,sp08_av_ads_str1_snt02,525.66,525.46,528.96,529.42,,,,American English,12,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,3,sp08_av_ads_str1_snt03,530.06,529.82,532.34,532.7,,,,American English,7,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,4,sp08_av_ads_str1_snt04,533.4,533.12,536.6,536.98,,,,American English,11,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,5,sp08_av_ads_str1_snt05,537.8,537.46,541.32,541.78,,,,American English,8,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,6,sp08_av_ads_str1_snt06,542.48,542.2,546.22,546.72,,,,American English,11,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,7,sp08_av_ads_str1_snt07,548.04,547.54,550.1,550.68,,,,American English,5,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,8,sp08_av_ads_str1_snt08,554.7,554.06,557.18,557.54,,,,American English,14,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,9,sp08_av_ads_str1_snt09,558.68,558.4,562.06,562.5,,,,American English,5,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,10,sp08_av_ads_str1_snt10,563.48,563.18,566.78,567.34,,,,American English,9,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,11,sp08_av_ads_str1_snt11,568.22,567.84,571.14,571.62,,,,American English,11,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,12,sp08_av_ads_str1_snt12,572.54,572.18,576.04,576.44,,,,American English,6,,,No,No,,,--,--
sp08_av_ads_sty_B,sp08,av,ads,1,13,sp08_av_ads_str1_snt13,577.22,577,579.7,580.18,,,,American English,9,,,--,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,1,sp09_av_ads_str1_snt01,84.52,84.06,88.24,88.76,,,,British English,15,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,2,sp09_av_ads_str1_snt02,90.2,89.82,93.28,94.02,,,,British English,12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,3,sp09_av_ads_str1_snt03,94.68,94.28,97.06,97.48,,,,British English,7,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,4,sp09_av_ads_str1_snt04,98.98,98.58,101.78,102.46,,,,British English,11,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,5,sp09_av_ads_str1_snt05,103.24,102.86,106.12,106.46,,,,British English,8,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,6,sp09_av_ads_str1_snt06,107.92,107.64,111.44,112.04,,,,British English,11,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,7,sp09_av_ads_str1_snt07,112.92,112.72,115.44,115.86,,,,British English,5,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,8,sp09_av_ads_str1_snt08,116.96,116.64,119.1,119.66,,,,British English,14,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,9,sp09_av_ads_str1_snt09,120.7,120.44,124.08,124.5,,,,British English,5,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,10,sp09_av_ads_str1_snt10,125.74,125.18,128.8,129.16,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,11,sp09_av_ads_str1_snt11,130.26,129.84,132.44,133.04,,,,British English,11,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,12,sp09_av_ads_str1_snt12,134.26,133.92,137.5,138.12,,,,British English,6,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,1,13,sp09_av_ads_str1_snt13,139.52,139.18,141.94,142.44,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,14,sp09_av_ads_str2_snt14,156.2,155.52,158.42,158.92,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,15,sp09_av_ads_str2_snt15,159.72,159.36,163.16,163.84,,,,British English,12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,16,sp09_av_ads_str2_snt16,164.66,164.34,167.06,167.68,,,,British English,11,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,17,sp09_av_ads_str2_snt17,168.88,168.5,172.2,172.96,,,,British English,13,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,18,sp09_av_ads_str2_snt18,173.8,173.5,177.3,177.9,,,,British English,14,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,19,sp09_av_ads_str2_snt19,178.98,178.82,182.12,182.6,,,,British English,12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,20,sp09_av_ads_str2_snt20,183.6,183.34,187.4,188,,,,British English,16,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,21,sp09_av_ads_str2_snt21,189.06,188.82,191.9,192.3,,,,British English,13,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,22,sp09_av_ads_str2_snt22,193.62,193.26,196.76,197.4,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,23,sp09_av_ads_str2_snt23,198.52,198.26,203.02,203.72,,,,British English,12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,24,sp09_av_ads_str2_snt24,205.22,204.5,207.34,208.04,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,25,sp09_av_ads_str2_snt25,209,208.76,212.22,212.88,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,26,sp09_av_ads_str2_snt26,213.9,213.54,216.44,217.04,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,27,sp09_av_ads_str2_snt27,218.18,217.86,220.38,221,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,28,sp09_av_ads_str2_snt28,221.94,221.62,224.2,224.7,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,29,sp09_av_ads_str2_snt29,225.96,225.78,227.94,228.96,,,,British English,7,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,30,sp09_av_ads_str2_snt30,230.8,230.1,233.72,234.3,,,,British English,12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,31,sp09_av_ads_str2_snt31,235.82,235.1,238.18,238.26,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,32,sp09_av_ads_str2_snt32,241.22,240.76,243.42,244.32,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,33,sp09_av_ads_str2_snt33,245.3,245.02,248.48,249.1,,,,British English,14,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,2,34,sp09_av_ads_str2_snt34,250.3,249.86,253.18,253.82,,,,British English,11,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,35,sp09_av_ads_str3_snt35,266.3,265.94,268.28,268.78,,,,British English,8,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,36,sp09_av_ads_str3_snt36,269.88,269.52,271.92,272.58,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,37,sp09_av_ads_str3_snt37,273.4,273.1,275.9,276.5,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,38,sp09_av_ads_str3_snt38,277.54,277.28,280.08,280.84,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,39,sp09_av_ads_str3_snt39,281.52,281.3,283.76,284.38,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,40,sp09_av_ads_str3_snt40,285.28,285,288.4,289.02,,,,British English,13,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,41,sp09_av_ads_str3_snt41,289.94,289.6,292.94,293.6,,,,British English,13,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,42,sp09_av_ads_str3_snt42,294.18,294.02,295.94,296.76,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,43,sp09_av_ads_str3_snt43,297.36,297,299.18,299.7,,,,British English,6,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,44,sp09_av_ads_str3_snt44,300.74,300.22,304.56,305.18,,,,British English,12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,45,sp09_av_ads_str3_snt45,306.18,305.84,308.08,308.6,,,,British English,8,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,46,sp09_av_ads_str3_snt46,309.86,309.52,311.3,311.74,,,,British English,7,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,47,sp09_av_ads_str3_snt47,313.14,312.6,315.34,315.84,,,,British English,7,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,48,sp09_av_ads_str3_snt48,316.94,316.74,319.9,320.46,,,,British English,13,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,49,sp09_av_ads_str3_snt49,322.4,321.98,325.9,326.32,,,,British English,12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,50,sp09_av_ads_str3_snt50,328,327.7,331.22,331.88,,,,British English,14,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,51,sp09_av_ads_str3_snt51,333.1,332.76,335.04,335.6,,,,British English,9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,52,sp09_av_ads_str3_snt52,337,336.68,338.9,339.46,,,,British English,8,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,53,sp09_av_ads_str3_snt53,393,392.08,396.1,396.9,,,,British English,13,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,54,sp09_av_ads_str3_snt54,398.12,397.66,400.98,401.68,,,,British English,6,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,55,sp09_av_ads_str3_snt55,402.46,402.18,405.12,405.76,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,56,sp09_av_ads_str3_snt56,406.54,406.24,408.8,409.3,,,,British English,11,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,57,sp09_av_ads_str3_snt57,410.66,410.26,412.3,412.9,,,,British English,5,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,3,58,sp09_av_ads_str3_snt58,414.32,413.72,417.92,418.92,,,,British English,13,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,59,sp09_av_ads_str4_snt59,431.5,431.12,433.62,434.2,,,,British English,10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,60,sp09_av_ads_str4_snt60,435.44,435,437.54,438.14,,,,British English, 12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,61,sp09_av_ads_str4_snt61,439.12,438.68,440.3,440.72,,,,British English,2,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,62,sp09_av_ads_str4_snt62,441.42,441.2,443.26,443.78,,,,British English, 8,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,63,sp09_av_ads_str4_snt63,445,444.62,447.22,447.68,,,,British English, 9,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,64,sp09_av_ads_str4_snt64,448.98,448.66,451.7,452.3,,,,British English, 12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,65,sp09_av_ads_str4_snt65,453.66,453.02,455.46,456.06,,,,British English, 6,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,66,sp09_av_ads_str4_snt66,457.66,456.54,459.86,460.46,,,,British English, 11,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,67,sp09_av_ads_str4_snt67,461.26,461.04,464.76,465.62,,,,British English, 12,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,68,sp09_av_ads_str4_snt68,467.08,466.14,469.62,470.32,,,,British English, 8,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,69,sp09_av_ads_str4_snt69,471.78,471.32,473.68,474.28,,,,British English, 6,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,70,sp09_av_ads_str4_snt70,475.2,474.8,476.44,477.22,,,,British English, 5,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,71,sp09_av_ads_str4_snt71,478.1,477.76,480.7,481.24,,,,British English, 11,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,72,sp09_av_ads_str4_snt72,482.62,482.08,485.08,485.58,,,,British English, 10,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,73,sp09_av_ads_str4_snt73,486.8,486.34,488.56,489.2,,,,British English, 7,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,74,sp09_av_ads_str4_snt74,490.86,490.12,492.98,493.52,,,,British English,6,,,No,No,,,--,--
sp09_av_ads_sty_A,sp09,av,ads,4,75,sp09_av_ads_str4_snt75,494.92,494.5,498.58,499.18,,,,British English,13,,,--,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,59,sp10_av_ads_str4_snt59,55.92,55.76,57.7,58.08,Participant's chain visible,,,American English,10,,,No,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,60,sp10_av_ads_str4_snt60,58.62,58.34,60.82,61.26,participant's chain visible,,,American English, 12,,,No,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,61,sp10_av_ads_str4_snt61,62.36,62.1,63.6,64.06,participant's chain visible,,,American English,2,,,No,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,62,sp10_av_ads_str4_snt62,65,64.76,66.5,66.98,participant's chain visible,,,American English, 8,,,No,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,63,sp10_av_ads_str4_snt63,69.08,68.32,71.16,71.74,participant's chain visible,,,American English, 9,,,No,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,64,sp10_av_ads_str4_snt64,78.64,78.34,82.16,82.64,participant's chain visible,,,American English, 12,,,No,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,65,sp10_av_ads_str4_snt65,84.6,83.62,86.44,86.98,participant's chain visible,,,American English, 6,,,No,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,66,sp10_av_ads_str4_snt66,88.9,88.52,91.08,91.7,participant's chain visible,,,American English, 11,,,No,No,,,--,--
sp10_av_ads_sty_D,sp10,av,ads,4,67,sp10_av_ads_str4_snt67,93.16,92.78,96.1,96.76,participant's chain visible,,,American English, 12,,,No,No,,,--,--
