Video filename,Talker,Modaliy,Style,Story,Sentence,New filename,A start,V start,A end,V end,Comments,Problematic,Error Type,Accent,Syllable Number,,,Interference at the end,Interference at the beginning,,,Start,End
sp01_av_ads_sty_C,sp01,av,ads,3,42,,103.88,103.34,106.48,106.7,Mouth slightly open beginning & end of sentence,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,43,,107.22,106.86,109.22,109.52,Mouth slightly open beginning & end of sentence,,,American English,6,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,44,,110.32,109.8,113.86,114.12,Frowned face - mouth open end of video,,,American English,12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,45,,114.4,114.12,117.1,117.2,Interference,Yes,Interference,American English,8,,,Yes,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,46,,117.38,117.2,119.46,119.74,Interference,Yes,Interference,American English,7,,,No,Yes,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,47,,120.76,120.36,123.28,123.48,Frowned face,,,American English,7,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,48,,124,123.5,127.18,127.52,Slightly frowed face beginning & end,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,49,,127.86,127.48,131.26,131.3,Frowned face - mouth open beginning and end of video,,,American English,12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,50,,131.88,131.3,135.1,135.16,Frowned face. Interference,Yes,Interference,American English,14,,,Yes,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,51,,135.38,135.2,136.96,137.26,Frowned face. Interference,Yes,Interference,American English,9,,,No,Yes,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,52,,138.72,138.24,140.84,141.1,Frowned face beginning & end of sentence,,,American English,8,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,53,,142,141.52,145.08,145.36,Frowned face - mouth open beginning and end of video,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,54,,145.86,145.44,148.44,148.68,Frowned face - mouth open beginning and end of video,,,American English,6,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,55,,149.18,148.82,152.36,156.66,Mouth slightly open beginning of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,56,,153.12,152.76,156.32,156.44,,,,American English,11,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,57,,157.26,156.66,158.9,159.34,Mouth slightly open end of sentence,,,American English,5,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,3,58,,160.82,160.14,164,164.3,,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,59,,181.88,181.38,183.94,184.16,Wide smile beginning of sentence; mouth open end of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,60,,185.4,184.9,187.96,188.22,,,,American English, 12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,61,,188.86,188.4,190.26,190.56,,,,American English,2,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,62,,191.5,190.84,193.64,193.88,Mouth slightly open end of sentence,,,American English, 8,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,63,,194.64,194.16,197.32,197.48,Interference,Yes,Interference,American English, 9,,,Yes,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,64,,197.78,197.48,200.5,200.64,Interference,Yes,Interference,American English, 12,,,No,Yes,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,65,,203.1,202.16,204.96,205.16,,,,American English, 6,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,66,,206.64,206.2,209.52,209.68,Frowned face - mouth open beginning and end of video,,,American English, 11,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,67,,210.4,210.08,214,214.26,Mouth slightly open beginning & end of sentence,,,American English, 12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,68,,214.96,214.66,217.52,217.72,Mouth slightly open beginning & end of sentence,,,American English, 8,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,69,,218.24,217.9,220,220.1,,,,American English, 6,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,70,,220.86,220.42,222.46,222.66,,,,American English, 5,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,71,,223.2,222.66,226,226.12,,,,American English, 11,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,72,,251.58,251.52,253.84,254,,,,American English, 10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,73,,255.24,254.8,257.26,257.48,Mouth slightly open end of sentence,,,American English, 7,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,74,,258.08,257.6,260.12,260.34,,,,American English,6,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,4,75,,260.8,260.34,264.84,265.36,,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,1,,278.12,277.72,281.66,281.8,Mouth open beginning & end of sentence,,,American English,15,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,2,,282.4,281.78,285.36,285.58,Mouth open beginning & end of sentence,,,American English,12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,3,,286.4,285.84,289,289.26,Mouth open beginning & end of sentence,,,American English,7,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,4,,289.8,289.4,293.08,293.26,Mouth open beginning & end of sentence,,,American English,11,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,5,,293.6,293.26,296.86,297,Mouth open beginning & end of sentence,,,American English,8,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,6,,297.6,297,301.36,301.56,Mouth open beginning & end of sentence,,,American English,11,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,7,,302.18,301.74,304.62,304.78,Mouth open beginning & end of sentence,,,American English,5,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,8,,305.3,305,307.76,308,Mouth open beginning & end of sentence,,,American English,14,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,9,,334.42,333.7,337.46,337.56,Mouth open beginning & end of sentence,,,American English,5,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,10,,338.18,337.64,340.52,340.68,Frowned face end,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,11,,350.48,350.22,353.1,353.34,Mouth open beginning & end of sentence,,,American English,11,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,12,,354.18,353.5,357.86,358.12,Mouth open beginning & end of sentence,,,American English,6,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,1,13,,358.8,358.38,361.88,362.42,Mouth open beginning & end of sentence,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,14,,387.16,386.3,389.74,390.04,Mouth slightly open end of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,15,,390.28,390.04,393.68,393.92,,,,American English,12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,16,,394.62,394,397.34,397.5,,,,American English,11,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,17,,398.2,397.6,401.3,401.6,Mouth slightly open end of sentence,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,18,,402.44,401.7,406.74,407,Elicitation mistake,Yes,Elicitation,American English,14,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,19,,408.76,407.68,412.08,412.3,Mouth open beginning & end of sentence,,,American English,12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,20,,413.3,412.78,417.62,417.86,Mouth open beginning & end of sentence,,,American English,16,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,21,,418.52,417.86,421.6,421.82,Mouth open beginning & end of sentence,,,American English,13,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,22,,422.6,422,426.06,426.2,Mouth open beginning & end of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,23,,426.72,426.2,431.36,431.52,Mouth open beginning & end of sentence,,,American English,12,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,24,,432.18,431.52,435.2,435.42,Mouth open beginning & end of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,25,,436,435.42,439.24,439.34,Mouth open beginning & end of sentence,,,American English,10,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,26,,439.96,439.44,443,443.2,Mouth open beginning & end of sentence,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,27,,443.86,443.2,446.6,446.7,Mouth open beginning & end of sentence,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,28,,447.12,446.7,450.28,450.5,Mouth open beginning & end of sentence,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,29,,450.8,450.5,453.68,453.7,Interference,Yes,Interference,American English,7,,,Yes,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,30,,454.1,453.7,458.14,458.4,Interference,Yes,Interference,American English,12,,,No,Yes,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,31,,458.9,458.4,461.82,461.86,Mouth open beginning & end of sentence,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,32,,462.36,461.86,465.24,465.4,Mouth open beginning & end of sentence,,,American English,9,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,33,,465.74,465.4,469.82,470.1,Mouth open beginning & end of sentence,,,American English,14,,,No,No,,,--,--
sp01_av_ads_sty_C,sp01,av,ads,2,34,,470.58,470.1,474.74,475.14,Mouth open beginning & end of sentence,,,American English,11,,,--,No,,,--,--
,,,,,,,,,,,,,,,,,,No,Yes,,,check,check
sp02_av_ads_sty_D,sp02,av,ads,4,59,,102.12,101.56,103.94,104.3,Mouth open end of sentence,,,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,60,,104.58,104.3,106.52,106.8,Mouth open beginning & end of sentence,,,Hiberno English, 12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,61,,107.16,106.8,108.06,108.4,Mouth open beginning & end of sentence,,,Hiberno English,2,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,62,,108.66,108.4,110.2,110.52,Mouth open beginning of sentence,,,Hiberno English, 8,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,63,,111.38,110.52,113.52,113.74,Mouth open end of sentence,,,Hiberno English, 9,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,64,,114.3,113.74,116.78,116.8,Mouth open beginning & end of sentence,,,Hiberno English, 12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,65,,117.3,116.8,118.74,119,Mouth open beginning & end of sentence,,,Hiberno English, 6,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,66,,119.5,119,121.68,122,Mouth open beginning & end of sentence,,,Hiberno English, 11,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,67,,123.28,122.58,126.76,126.84,Mouth open beginning & end of sentence,,,Hiberno English, 12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,68,,127.8,126.84,130,130.14,Mouth open beginning & end of sentence,,,Hiberno English, 8,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,69,,131.1,130.2,132.56,132.7,Mouth open beginning ; end of sentence O-shaped lips,,,Hiberno English, 6,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,70,,134,133.2,135.2,135.64,Could not find neutral position,,,Hiberno English, 5,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,71,,137,136.12,139.14,139.48,Mouth open beginning & end of sentence,,,Hiberno English, 11,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,72,,140.08,139.58,142.2,142.48,Mouth open beginning & end of sentence,,,Hiberno English, 10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,73,,142.92,142.58,144.3,144.52,Mouth open beginning of sentence,,,Hiberno English, 7,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,74,,144.9,144.52,146.66,146.86,Mooth open end of sentence,,,Hiberno English,6,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,4,75,,147.28,146.86,150.38,150.64,Mouth open beginning of sentence,,,Hiberno English,13,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,1,,156.38,155.84,159.24,159.46,Mouth open beginning & end of sentence,,,Hiberno English,15,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,2,,159.94,156.46,162.38,162.66,Mouth open beginning & end of sentence,,,Hiberno English,12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,3,,163.02,162.66,164.6,164.86,Mouth open beginning & end of sentence,,,Hiberno English,7,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,4,,166.02,165.06,168.54,169,Mouth open beginning & end of sentence,,,Hiberno English,11,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,5,,169.82,169.38,172.5,173,Mouth open beginning & end of sentence,,,Hiberno English,8,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,6,,173.96,173.5,176.96,177.26,Mouth open beginning & end of sentence,,,Hiberno English,11,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,7,,177.84,177.3,180.04,180.46,Mouth open beginning & end of sentence,,,Hiberno English,5,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,8,,180.66,180.46,182.8,183.26,Mouth open beginning & end of sentence,,,Hiberno English,14,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,9,,183.6,183.26,186.12,186.46,Mouth open beginning & end of sentence,,,Hiberno English,5,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,10,,186.9,186.46,189.1,189.48,Mouth open beginning & end of sentence,,,Hiberno English,9,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,11,,189.86,189.48,191.76,192,Mouth open beginning & end of sentence,,,Hiberno English,11,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,12,,192.64,192,195.56,195.86,Elicitation mistake,Yes,Elicitation,Hiberno English,6,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,1,13,,196.7,196.12,198.8,198.94,Mouth open beginning & end of sentence,,,Hiberno English,9,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,14,,205,204.46,207.2,207.56,Mouth open beginning & end of sentence,,,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,15,,207.9,207.56,210.72,210.92,Mouth open beginning of sentence,,,Hiberno English,12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,16,,211.5,210.92,213.96,214.24,Hesitation   ,Yes,Elicitation,Hiberno English,11,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,17,,214.86,214.24,217.56,217.86,Mouth open beginning & end of sentence,,,Hiberno English,13,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,18,,218.52,218.08,221.44,221.78,Mouth open beginning & end of sentence,,,Hiberno English,14,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,19,,222.38,221.98,225.14,225.36,Mouth open end of sentence,,,Hiberno English,12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,20,,226.28,210.92,229.42,229.64,Mouth open beginning & end of sentence,,,Hiberno English,16,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,21,,230.16,229.76,232.94,233.3,Hesitation before beehive,Yes,Elicitation,Hiberno English,13,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,22,,233.98,233.3,236.66,236.8,""" right on the nose"" instead of ""his nose""",Yes,Elicitation,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,23,,237.66,237.32,241.04,241.3,Mouth open beginning & end of sentence,,,Hiberno English,12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,24,,242.04,241.88,244,244.4,Mouth open beginning & end of sentence,,,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,25,,245.2,244.72,248.22,248.44,Mouth open beginning & end of sentence,,,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,26,,248.72,248.44,251.08,251.44,Mouth open beginning & end of sentence,,,Hiberno English,9,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,27,,251.8,251.44,253.96,254.14,Mouth open beginning & end of sentence,,,Hiberno English,9,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,28,,254.66,254.3,256.66,256.9,Mouth open beginning & end of sentence,Yes,Interference,Hiberno English,9,,,Yes,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,29,,257.12,256.9,259.2,259.32,Mouth open beginning & end of sentence,Yes,Interference,Hiberno English,7,,,No,Yes,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,30,,259.88,259.32,262.86,263,Mouth open beginning & end of sentence,Yes,Interference,Hiberno English,12,,,Yes,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,31,,263.28,263.06,265.24,265.4,Mouth open beginning & end of sentence,Yes,Interference,Hiberno English,9,,,Yes,Yes,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,32,,265.7,265.48,268.24,268.54,Hesitation before Mister Bear,Yes,Elicitation,Hiberno English,9,,,No,Yes,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,33,,269.44,268.54,272.16,272.44,Mouth open beginning & end of sentence,,,Hiberno English,14,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,2,34,,272.88,272.44,275.64,275.92,Mouth open beginning of sentence,,,Hiberno English,11,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,35,,281.64,281.2,283.5,283.86,Mouth open beginning & end of sentence,,,Hiberno English,8,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,36,,284.24,283.92,286,286.36,Mouth open beginning & end of sentence,,,Hiberno English,9,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,37,,286.74,286.36,289.06,289.34,Mouth open beginning of sentence,,,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,38,,289.8,289.34,292,292.2,Mouth open beginning & end of sentence,,,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,39,,292.86,292.2,295.04,295.34,Mouth open beginning & end of sentence,,,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,40,,295.84,295.34,298.6,298.84,Mouth open beginning of sentence,,,Hiberno English,13,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,41,,299.52,298.84,301.88,302.22,Mouth open end of sentence,,,Hiberno English,13,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,42,,302.74,302.22,304.6,304.78,Mouth open beginning & end of sentence,,,Hiberno English,9,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,43,,305.3,304.78,306.9,307.28,Mouth open beginning & end of sentence,,,Hiberno English,6,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,44,,307.76,307.28,310.9,310.92,Mouth open beginning & end of sentence,,,Hiberno English,12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,45,,311.5,310.92,313.28,313.52,Mouth open beginning & end of sentence,,,Hiberno English,8,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,46,,313.78,313.52,315.18,315.44,Mouth open beginning & end of sentence,,,Hiberno English,7,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,47,,315.8,315.44,317.78,318.08,Mouth open beginning & end of sentence,,,Hiberno English,7,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,48,,318.7,318.08,321.8,322.08,Mouth open beginning & end of sentence,,,Hiberno English,13,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,49,,322.44,322.2,325.3,325.44,Mouth open beginning & end of sentence,,,Hiberno English,12,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,50,,326.22,326.16,328.9,329,Mouth open beginning & end of sentence,,,Hiberno English,14,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,51,,329.68,329,331.1,331.34,Mouth open beginning of sentence,,,Hiberno English,9,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,52,,332.06,331.34,333.46,333.72,,,,Hiberno English,8,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,53,,334.34,333.72,337,337.1,Mouth open end of sentence,,,Hiberno English,13,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,54,,337.5,337.38,339.92,340,,,,Hiberno English,6,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,55,,340.82,340,343.4,343.56,,,,Hiberno English,10,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,56,,343.94,343.56,346,346.3,,,,Hiberno English,11,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,57,,346.8,346.3,348.18,348.38,Mouth open beginning of sentence,,,Hiberno English,5,,,No,No,,,--,--
sp02_av_ads_sty_D,sp02,av,ads,3,58,,348.88,348.38,352.16,352.46,,,,Hiberno English,13,,,--,No,,,--,--
,,,,,,,,,,,,,,,,,,No,Yes,,,check,check
sp03_av_ads_sty_A_part1,sp03,av,ads,1,1,,123.5,122.48,126.58,126.88,,,,American English,15,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,2,,128.94,128.1,131.46,132,,,,American English,12,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,3,,134.56,133.48,136.44,136.72,,,,American English,7,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,4,,139,138.22,141.76,142.28,,,,American English,11,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,5,,144.16,143.16,146.58,147,,,,American English,8,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,6,,148.48,147.62,151.28,151.82,,,,American English,11,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,7,,153.46,152.54,155.22,155.76,,,,American English,5,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,8,,157.5,156.6,159.6,160,,,,American English,14,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,9,,161.72,160.86,164.12,164.5,,,,American English,5,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,10,,166.36,165.5,168.42,168.88,,,,American English,9,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,11,,170.42,169.62,172.48,172.84,,,,American English,11,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,12,,174.5,173.56,176.88,177.2,,,,American English,6,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,1,13,,178.8,178.08,181,181.46,,,,American English,9,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,14,,191.12,190.36,193.2,193.6,,,,American English,10,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,15,,194.54,194.06,197.34,197.9,,,,American English,12,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,16,,199.44,198.3,201.34,201.58,,,,American English,11,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,17,,203.44,202.56,206.02,206.38,,,,American English,13,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,18,,207.86,207,210.88,210.98,,,,American English,14,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,19,,213.22,212.12,215.78,216.4,,,,American English,12,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,20,,218.84,217.68,222,222.5,,,,American English,16,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,21,,224.34,223.26,227,227.9,,,,American English,13,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,22,,229.4,228.56,232,232.26,,,,American English,10,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,23,,234.12,233,237.6,238.1,,,,American English,12,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,24,,239.74,239,241.82,242.24,Interference,Yes,Interference,American English,10,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,25,,243,242,246.56,247.1,Interference,Yes,Interference,American English,10,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,26,,249.24,248.44,251.34,252.12,,,,American English,9,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,27,,253.18,252.58,255.42,256,,,,American English,9,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,28,,257,256.36,259.36,259.4,,,,American English,9,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,29,,260.9,260.38,262.92,263.7,,,,American English,7,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,30,,264.52,263.9,267.38,267.48,,,,American English,12,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,31,,269.22,268.44,271.36,272,,,,American English,9,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,32,,274,272.86,276.28,276.8,,,,American English,9,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,33,,278.86,278.1,282,282.86,,,,American English,14,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,2,34,,284.86,283.86,288.22,288.58,,,,American English,11,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,3,35,,305.1,304.38,306.56,306.82,,,,American English,8,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,3,36,,308.66,307.7,310.84,311.32,,,,American English,9,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,3,37,,312.56,311.9,314.84,315.14,,,,American English,10,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,3,38,,317,316.38,319.22,319.7,,,,American English,10,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,3,39,,321.48,320.92,323.68,324,,,,American English,10,,,No,No,,,--,--
sp03_av_ads_sty_A_part1,sp03,av,ads,3,40,,325.6,324.92,329,329.72,,,,American English,13,,,No,No,,,--,--
